id	year	growth	site	farm	land	long	lat	ln_cover	site.rich	ln_site.rich	site.FRic	feedagg.FRic	substrate.FRic	diet.FRic	nestagg.FRic	movements.FRic	lnmass.FRic	large	small	v.small	flocking	non-flocking	aerial	canopy	ground	under	invert	nectar	seeds	varied	colonial	non-colonial	local	nomadic	partial
2006-S-SLUF-4	2006	oldgrowth	SLUF-4	Sluf	Tumblong	147.99264	-35.1571	0	8	2.079441542	0.290024646	2	3	3	2	2	2.208674799	1	4	3	7	1	0	3	4	1	5	1	2	0	4	4	7	0	1
2006-S-SMAR-1	2006	oldgrowth	SMAR-1	Smar	Nangus	147.95322	-35.00567	0.693147181	16	2.772588722	0.329106199	2	2	4	2	3	3.19467678	6	8	2	15	1	0	9	7	0	8	2	4	2	9	7	12	1	3
2006-S-SMAR-2	2006	regrowth	SMAR-2	Smar	Nangus	147.95886	-35.00762	0	8	2.079441542	0.124746839	1	2	4	2	2	2.527160258	4	2	2	8	0	0	4	4	0	1	1	4	2	5	3	7	0	1
2006-S-SMAR-3	2006	regrowth	SMAR-3	Smar	Nangus	147.96072	-34.99813	2.833213344	18	2.890371758	0.359439882	2	2	5	2	3	2.991855594	8	8	2	13	5	0	8	10	0	6	1	6	4	6	12	15	1	2
2006-S-SMAR-4	2006	oldgrowth	SMAR-4	Smar	Nangus	147.94922	-34.99488	2.48490665	12	2.48490665	0.291433773	2	2	4	2	3	2.527160258	4	6	2	10	2	0	6	6	0	5	1	4	2	5	7	9	2	1
2006-S-STRO-1	2006	regrowth	STRO-1	Stro	Coreinbob	147.5544634	-35.2128705	0.693147181	7	1.945910149	0.182292548	2	2	3	2	2	3.03083493	3	3	1	6	1	0	4	3	0	2	0	3	2	3	4	6	0	1
2006-S-STRO-2	2006	oldgrowth	STRO-2	Stro	Coreinbob	147.5598829	-35.2164885	0.693147181	9	2.197224577	0.13005427	2	2	4	2	2	2.527160258	6	2	1	8	1	0	5	4	0	1	0	4	2	4	5	8	0	1
2006-S-STRO-3	2006	oldgrowth	STRO-3	Stro	Coreinbob	147.5624669	-35.215169	1.609437912	8	2.079441542	0.160559563	1	2	4	2	2	1.329701714	6	2	0	8	0	0	3	5	0	1	0	4	2	4	4	7	0	1
2006-S-STRO-4	2006	oldgrowth	STRO-4	Stro	Coreinbob	147.5579772	-35.225406	2.079441542	10	2.302585093	0.2871399	2	2	4	2	2	2.527160258	4	4	2	9	1	0	5	5	0	3	1	4	2	4	6	8	0	2
2006-S-TREV-1	2006	planting	TREV-1	Trev	Howlong	146.6403	-35.89936	0	10	2.302585093	0.271137328	2	2	4	2	3	3.156747918	2	5	3	7	3	0	5	5	0	6	1	2	1	4	6	8	1	1
2006-S-TREV-2	2006	planting	TREV-2	Trev	Howlong	146.64932	-35.91275	2.302585093	8	2.079441542	0.144672416	2	2	5	2	1	2.270978799	5	2	1	7	1	0	4	4	0	1	1	3	2	3	5	8	0	0
2006-S-TREV-3	2006	planting	TREV-3	Trev	Howlong	146.6498	-35.91932	2.995732274	17	2.833213344	0.322016862	2	3	4	2	3	3.090658199	5	3	9	12	5	0	9	7	1	10	0	4	2	3	14	13	1	3
2006-S-TREV-4	2006	oldgrowth	TREV-4	Trev	Howlong	146.65067	-35.90639	3.135494216	8	2.079441542	0.188806559	1	2	4	2	1	3.156747918	5	2	1	8	0	0	4	4	0	2	0	3	2	2	6	8	0	0
2006-S-WEBB-1	2006	regrowth	WEBB-1	Webb	Cookadinia	147.14522	-35.60029	1.791759469	7	1.945910149	0.124434648	1	2	4	2	2	1.735104039	5	2	0	7	0	0	5	2	0	2	0	3	1	3	4	6	0	1
2006-S-WEBB-2	2006	oldgrowth	WEBB-2	Webb	Cookadinia	147.14643	-35.61551	1.098612289	13	2.564949357	0.293952768	2	3	4	2	2	3.03083493	4	5	4	10	3	0	5	7	1	5	1	4	3	5	8	11	0	2
2006-S-WEBB-3	2006	regrowth	WEBB-3	Webb	Cookadinia	147.13361	-35.61904	1.791759469	7	1.945910149	0.211293592	1	2	4	2	2	1.948113374	5	2	0	7	0	0	4	3	0	2	0	2	2	3	4	6	0	1
2006-S-WEBB-4	2006	oldgrowth	WEBB-4	Webb	Cookadinia	147.12505	-35.62759	2.564949357	8	2.079441542	0.327663095	2	2	4	2	2	2.963194339	3	2	3	7	1	0	5	3	0	3	2	2	1	3	5	6	0	2
2006-S-WILL-1	2006	oldgrowth	WILL-1	Will	Nangus	147.9623084	-35.0758484	1.609437912	24	3.17805383	0.442150276	2	2	5	2	3	3.375205645	8	11	5	19	5	0	14	10	0	10	4	6	3	10	14	14	4	6
2006-S-WILL-2	2006	regrowth	WILL-2	Will	Nangus	147.9671897	-35.0721577	2.48490665	13	2.564949357	0.349829846	2	3	4	2	3	1.803614673	2	9	2	11	2	1	8	4	0	6	3	3	1	5	8	6	3	4
2006-S-WILL-3	2006	oldgrowth	WILL-3	Will	Nangus	147.9684074	-35.0499033	1.386294361	11	2.397895273	0.31020198	1	2	4	2	3	3.19467678	6	4	1	11	0	0	5	6	0	3	1	5	2	7	4	8	1	2
2006-S-WILL-4	2006	regrowth	WILL-4	Will	Nangus	147.9692529	-35.045361	1.609437912	16	2.772588722	0.348309969	2	2	4	2	3	3.19467678	8	6	2	13	3	0	6	10	0	6	1	7	2	7	9	12	1	3
2008-S-ARCH-1	2008	oldgrowth	ARCH-1	Arch	Gundagai	148.0782222	-35.1309482	0	15	2.708050201	0.371377392	2	2	3	2	3	2.653073246	3	8	4	12	3	0	7	8	0	10	1	4	0	8	7	9	4	2
2008-S-ARCH-2	2008	regrowth	ARCH-2	Arch	Gundagai	148.1010692	-35.1648707	1.609437912	14	2.63905733	0.253973619	2	2	4	2	3	2.459519667	3	8	3	9	5	0	9	5	0	9	1	2	2	3	11	8	1	5
2008-S-ARCH-3	2008	regrowth	ARCH-3	Arch	Gundagai	148.0843406	-35.1677357	1.386294361	19	2.944438979	0.366579848	2	3	4	2	3	3.156747918	4	9	6	10	9	0	10	8	1	13	2	2	2	2	17	10	1	8
2008-S-ARCH-4	2008	regrowth	ARCH-4	Arch	Gundagai	148.077036	-35.1733641	1.609437912	9	2.197224577	0.241333919	2	2	4	2	3	2.07742522	1	7	1	7	2	0	4	5	0	5	1	2	1	4	5	4	2	3
2008-S-BELL-1	2008	planting	BELL-1	Bell	Tarcutta	147.66148	-35.30462	2.63905733	17	2.833213344	0.441092793	2	3	5	2	3	2.79196679	3	7	7	9	8	0	10	5	2	9	4	2	1	4	13	9	3	5
2008-S-BELL-2	2008	oldgrowth	BELL-2	Bell	Tarcutta	147.65917	-35.30638	2.708050201	22	3.091042453	0.436812954	2	3	4	2	3	3.231238428	9	9	4	17	5	0	11	9	2	10	3	6	3	7	15	14	3	5
2008-S-BELL-3	2008	planting	BELL-3	Bell	Tarcutta	147.65503	-35.31728	1.945910149	21	3.044522438	0.373999144	2	4	4	2	3	3.378014852	10	7	4	16	5	1	8	10	2	10	2	8	1	9	12	13	2	6
2008-S-BELL-4	2008	planting	BELL-4	Bell	Tarcutta	147.65253	-35.31674	2.397895273	17	2.833213344	0.358227289	2	4	4	2	3	3.231238428	5	8	4	14	3	1	6	9	1	8	2	5	2	9	8	10	1	6
2008-S-BROW-1	2008	oldgrowth	BROW-1	Brow	Tarcutta	147.6569803	-35.2492998	1.386294361	17	2.833213344	0.443600427	2	2	5	2	3	2.962540386	7	8	2	13	4	0	8	9	0	10	1	3	2	6	11	10	3	4
2008-S-BROW-2	2008	oldgrowth	BROW-2	Brow	Tarcutta	147.6615352	-35.2592927	1.386294361	8	2.079441542	0.223076583	2	2	4	2	2	2.653073246	5	2	1	7	1	0	4	4	0	2	0	3	2	3	5	7	0	1
2008-S-BROW-3	2008	oldgrowth	BROW-3	Brow	Tarcutta	147.6568361	-35.2627718	2.079441542	11	2.397895273	0.314844965	2	2	5	2	3	2.653073246	7	2	2	9	2	0	6	5	0	3	1	3	2	4	7	9	1	1
2008-S-BROW-4	2008	oldgrowth	BROW-4	Brow	Tarcutta	147.652474	-35.2575836	1.386294361	15	2.708050201	0.439328191	2	2	5	2	3	2.640048531	4	8	3	10	5	0	9	6	0	8	2	3	1	5	10	7	3	5
2008-S-CAIN-1	2008	oldgrowth	CAIN-1	Cain	Gerogerie	146.93055	-35.84427	1.098612289	25	3.218875825	0.414111724	2	4	4	2	3	2.963194339	5	8	12	17	8	1	13	7	4	19	1	4	1	8	17	16	2	7
2008-S-CAIN-2	2008	oldgrowth	CAIN-2	Cain	Gerogerie	146.91942	-35.85253	3.218875825	21	3.044522438	0.364874745	2	3	4	2	3	3.534820433	6	7	8	14	7	0	8	12	1	13	1	5	2	8	13	14	2	5
2008-S-CAIN-3	2008	oldgrowth	CAIN-3	Cain	Gerogerie	146.93819	-35.86029	1.098612289	14	2.63905733	0.386212393	2	2	4	2	3	3.063952032	6	6	2	11	3	0	7	7	0	7	1	4	2	4	10	10	1	3
2008-S-CAIN-4	2008	oldgrowth	CAIN-4	Cain	Gerogerie	146.93627	-35.8647	2.833213344	8	2.079441542	0.226682538	2	2	5	2	2	2.541952121	6	1	1	7	1	0	6	2	0	2	1	2	2	2	6	6	0	2
2008-S-COWI-1	2008	regrowth	COWI-1	Cowi	Humula	147.72721	-35.33015	3.044522438	18	2.890371758	0.415004346	2	3	4	2	3	2.450252059	7	8	3	12	6	0	7	10	1	9	2	5	2	4	14	12	2	4
2008-S-COWI-2	2008	regrowth	COWI-2	Cowi	Humula	147.73307	-35.32675	1.609437912	21	3.044522438	0.380840434	2	2	4	2	3	2.362064578	7	12	2	14	7	0	10	11	0	11	3	4	3	6	15	11	4	6
2008-S-COWI-3	2008	oldgrowth	COWI-3	Cowi	Humula	147.73356	-35.34396	1.098612289	14	2.63905733	0.387243796	2	2	4	2	3	2.586983527	3	6	5	10	4	0	9	5	0	7	3	3	1	4	10	10	1	3
2008-S-COWI-4	2008	oldgrowth	COWI-4	Cowi	Humula	147.72779	-35.35032	0	9	2.197224577	0.316539754	2	2	4	2	2	2.07742522	2	6	1	6	3	0	4	5	0	4	1	2	2	4	5	7	2	0
2008-S-CUNN-1	2008	oldgrowth	CUNN-1	Cunn	Walla Walla	146.83227	-35.68363	0	15	2.708050201	0.322393315	2	2	4	2	3	2.896616147	9	5	1	13	2	0	5	10	0	6	0	6	2	7	8	12	2	1
2008-S-CUNN-2	2008	oldgrowth	CUNN-2	Cunn	Walla Walla	146.78581	-35.6962	3.044522438	9	2.197224577	0.235594553	2	2	3	2	3	2.527160258	4	4	1	7	2	0	3	6	0	3	0	3	3	3	6	7	1	1
2008-S-CUNN-3	2008	regrowth	CUNN-3	Cunn	Walla Walla	146.79036	-35.68642	0.693147181	6	1.791759469	0.140831735	2	2	4	2	2	1.458766954	4	2	0	4	2	0	3	3	0	1	0	3	1	1	5	5	1	0
2008-S-CUNN-4	2008	regrowth	CUNN-4	Cunn	Walla Walla	146.77682	-35.68408	0	13	2.564949357	0.270466831	2	3	3	2	3	2.870398453	3	6	4	11	2	1	5	7	0	9	0	2	2	5	8	9	1	3
2008-S-DIET-1	2008	regrowth	DIET-1	Diet	Junee	147.5135337	-34.7544387	0	12	2.48490665	0.194561712	2	2	4	2	3	1.332853967	8	4	0	9	3	0	4	8	0	2	0	6	2	5	7	8	3	1
2008-S-DIET-2	2008	regrowth	DIET-2	Diet	Junee	147.5014872	-34.7516394	0.693147181	6	1.791759469	0.085847011	2	2	3	2	2	1.332853967	4	2	0	4	2	0	3	3	0	0	0	3	2	2	4	5	1	0
2008-S-DIET-3	2008	oldgrowth	DIET-3	Diet	Junee	147.4780029	-34.7715997	0	7	1.945910149	0.088498253	2	2	2	2	2	1.332853967	5	2	0	6	1	0	2	5	0	0	0	5	2	3	4	5	2	0
2008-S-DIET-4	2008	regrowth	DIET-4	Diet	Junee	147.4885219	-34.7837408	1.098612289	9	2.197224577	0.218816472	2	2	3	2	3	3.031145761	7	1	1	8	1	0	3	6	0	1	0	5	3	5	4	6	1	2
2008-S-DUMA-1	2008	planting	DUMA-1	Duma	Ladysmith	147.4953992	-35.1969682	0.693147181	17	2.833213344	0.331522821	2	3	4	2	3	2.563721906	4	10	3	11	6	0	6	10	1	9	2	4	2	7	10	9	3	5
2008-S-DUMA-2	2008	oldgrowth	DUMA-2	Duma	Ladysmith	147.4937207	-35.1991391	1.098612289	12	2.48490665	0.329426502	2	3	4	2	3	2.145065811	4	7	1	10	2	0	5	6	1	4	2	5	1	8	4	8	3	1
2008-S-DUMA-3	2008	planting	DUMA-3	Duma	Ladysmith	147.487197	-35.1994	1.386294361	13	2.564949357	0.350758868	2	2	4	2	3	2.145065811	6	6	1	10	3	0	5	8	0	5	2	4	2	5	8	9	1	3
2008-S-DUMA-4	2008	planting	DUMA-4	Duma	Ladysmith	147.4804173	-35.2028175	1.386294361	14	2.63905733	0.319160955	2	2	5	2	3	2.653073246	7	5	2	10	4	0	7	7	0	4	2	3	3	5	9	11	1	2
2008-S-GEDD-1	2008	planting	GEDD-1	Gedd	Mirabooka	147.52753	-35.64867	0	15	2.708050201	0.419861116	2	2	4	2	3	2.145065811	8	6	1	10	5	0	5	10	0	5	2	6	2	5	10	8	3	4
2008-S-GEDD-2	2008	planting	GEDD-2	Gedd	Mirabooka	147.53096	-35.64863	0	13	2.564949357	0.275308135	2	2	5	2	3	2.83360211	7	4	2	10	3	0	5	8	0	4	2	5	1	3	10	9	3	1
2008-S-GEDD-3	2008	planting	GEDD-3	Gedd	Mirabooka	147.52133	-35.66514	2.079441542	23	3.135494216	0.402564716	2	3	4	2	3	3.50414392	12	6	5	17	6	0	4	17	2	9	2	9	3	6	17	15	3	5
2008-S-GEDD-4	2008	regrowth	GEDD-4	Gedd	Mirabooka	147.53356	-35.66596	3.555348061	24	3.17805383	0.406854127	2	3	5	2	3	2.83360211	7	9	8	12	12	0	17	6	1	15	3	2	3	6	18	14	4	6
2008-S-HERI-1	2008	oldgrowth	HERI-1	Heri	Thugga	147.18681	-35.66445	1.609437912	10	2.302585093	0.224355716	1	2	3	2	2	3.19467678	6	3	1	10	0	0	4	6	0	3	0	5	2	6	4	9	0	1
2008-S-HERI-2	2008	planting	HERI-2	Heri	Thugga	147.18863	-35.65844	0	11	2.397895273	0.211811774	2	2	4	2	3	2.649051314	4	6	1	6	5	0	2	9	0	3	1	4	3	4	7	9	1	1
2008-S-HERI-3	2008	planting	HERI-3	Heri	Thugga	147.18057	-35.66484	3.044522438	19	2.944438979	0.38453975	2	3	4	2	3	3.156747918	4	7	8	13	6	0	9	8	2	11	2	3	3	6	13	12	1	6
2008-S-HERI-4	2008	planting	HERI-4	Heri	Thugga	147.17734	-35.6646	3.36729583	18	2.890371758	0.38996755	2	2	5	2	3	2.949171369	5	11	2	14	4	0	11	7	0	6	4	3	4	6	12	11	3	4
2008-S-HOLM-1	2008	oldgrowth	HOLM-1	Holm	Burumbuttock	146.79437	-35.80454	2.890371758	6	1.791759469	0.221482934	1	2	3	2	3	2.541952121	4	1	1	6	0	0	4	2	0	2	0	3	1	3	3	4	1	1
2008-S-HOLM-2	2008	oldgrowth	HOLM-2	Holm	Burumbuttock	146.7920758	-35.7982771	1.386294361	9	2.197224577	0.186430728	2	2	4	2	2	2.336569045	2	3	4	7	2	0	5	4	0	6	0	1	1	3	6	8	0	1
2008-S-HOLM-3	2008	regrowth	HOLM-3	Holm	Burumbuttock	146.78844	-35.79874	1.791759469	7	1.945910149	0.196961568	1	3	3	2	2	2.459519667	3	3	1	7	0	0	3	3	1	3	0	2	2	4	3	6	0	1
2008-S-HOLM-4	2008	oldgrowth	HOLM-4	Holm	Burumbuttock	146.78629	-35.8025	1.609437912	15	2.708050201	0.287512265	2	2	4	2	3	2.963194339	4	6	5	11	4	0	7	8	0	9	1	3	2	5	10	10	3	2
2008-S-HOPK-1	2008	regrowth	HOPK-1	Hopk	Bethungra	147.7987815	-34.8434005	0.693147181	12	2.48490665	0.323053781	2	2	3	2	3	2.653073246	8	3	1	11	1	0	5	7	0	6	0	4	2	5	7	8	1	3
2008-S-HOPK-2	2008	oldgrowth	HOPK-2	Hopk	Bethungra	147.783904	-34.8419914	0	13	2.564949357	0.293562634	2	2	3	2	3	2.812582333	5	7	1	10	3	0	5	8	0	6	1	6	0	8	5	8	3	2
2008-S-HOPK-3	2008	oldgrowth	HOPK-3	Hopk	Bethungra	147.7911608	-34.8356954	0	11	2.397895273	0.337427987	2	2	3	2	3	2.676766819	3	6	2	8	3	0	3	8	0	6	0	4	1	6	5	5	3	3
2008-S-HOPK-4	2008	oldgrowth	HOPK-4	Hopk	Bethungra	147.8156109	-34.831972	0	10	2.302585093	0.213051678	2	2	4	2	3	2.013412687	6	4	0	7	3	0	3	7	0	3	0	4	2	4	6	7	1	2
2008-S-KLUF-1	2008	regrowth	KLUF-1	Kluf	Tumblong	147.988242	-35.1307596	2.564949357	16	2.772588722	0.373915602	2	2	5	2	3	2.83360211	6	7	3	9	7	0	9	7	0	8	2	2	3	4	12	8	4	4
2008-S-KLUF-2	2008	regrowth	KLUF-2	Kluf	Tumblong	147.9867328	-35.1284817	2.079441542	16	2.772588722	0.355798348	2	2	4	2	3	2.541952121	7	7	2	12	4	0	9	7	0	7	3	4	2	4	12	9	2	5
2008-S-KLUF-3	2008	regrowth	KLUF-3	Kluf	Tumblong	147.9809803	-35.1311072	0.693147181	20	2.995732274	0.44836791	2	3	4	2	3	2.987823809	8	9	3	14	6	1	8	11	0	9	3	6	2	9	11	10	3	7
2008-S-KLUF-4	2008	regrowth	KLUF-4	Kluf	Tumblong	147.9667438	-35.1208072	0	16	2.772588722	0.396844267	2	2	4	2	3	3.698351452	7	7	2	13	3	0	7	9	0	7	2	5	2	8	8	9	3	4
2008-S-LIND-1	2008	oldgrowth	LIND-1	Lind	Gundagai	148.1159904	-35.1318596	0	18	2.890371758	0.291877123	2	3	4	2	3	3.344283341	7	8	3	12	6	1	5	12	0	10	1	4	3	8	10	12	1	5
2008-S-LIND-2	2008	oldgrowth	LIND-2	Lind	Gundagai	148.1222021	-35.138222	0.693147181	16	2.772588722	0.30658207	2	3	4	2	3	2.380130556	4	10	2	12	4	1	7	8	0	9	1	4	2	7	9	10	2	4
2008-S-LIND-3	2008	regrowth	LIND-3	Lind	Gundagai	148.1464926	-35.1413218	0	25	3.218875825	0.380820918	2	4	5	2	3	3.067707409	8	10	7	15	10	1	11	12	1	13	2	6	3	8	17	18	3	4
2008-S-LIND-4	2008	regrowth	LIND-4	Lind	Gundagai	148.1205417	-35.1620233	1.098612289	20	2.995732274	0.383852404	2	2	4	2	3	3.031145761	6	12	2	13	7	0	10	10	0	11	2	4	3	6	14	13	3	4
2008-S-MART-1	2008	planting	MART-1	Mart	Coreinbob	147.6401324	-35.203476	0	16	2.772588722	0.329084287	2	3	4	2	3	2.963194339	3	6	7	12	4	0	9	5	2	9	4	1	2	3	13	10	2	4
2008-S-MART-2	2008	planting	MART-2	Mart	Coreinbob	147.6512718	-35.2062119	2.197224577	14	2.63905733	0.401470205	2	3	4	2	2	3.296901145	7	2	5	9	5	0	7	6	1	7	2	3	2	3	11	8	0	6
2008-S-MART-3	2008	planting	MART-3	Mart	Coreinbob	147.6650196	-35.2161549	0.693147181	10	2.302585093	0.265076936	2	2	4	2	2	2.963194339	3	4	3	8	2	0	4	6	0	4	1	3	2	3	7	9	1	0
2008-S-MART-4	2008	oldgrowth	MART-4	Mart	Coreinbob	147.6369453	-35.2202012	1.386294361	23	3.135494216	0.440782049	2	2	5	2	3	3.19467678	10	11	2	15	8	0	10	13	0	10	3	7	2	9	14	13	3	7
2008-S-MATH-1	2008	regrowth	MATH-1	Math	Mirabooka	147.47425	-35.69492	1.945910149	20	2.995732274	0.373043501	2	2	4	2	3	3.340612902	9	8	3	13	7	0	10	10	0	10	1	6	3	5	15	13	3	4
2008-S-MATH-2	2008	oldgrowth	MATH-2	Math	Mirabooka	147.48053	-35.68388	0	17	2.833213344	0.429467262	2	3	4	2	3	2.987876374	5	8	4	13	4	0	7	9	1	8	2	4	3	9	8	9	3	5
2008-S-MATH-3	2008	oldgrowth	MATH-3	Math	Mirabooka	147.48369	-35.68947	0	9	2.197224577	0.15978923	1	2	3	2	3	3.19467678	6	2	1	9	0	0	3	6	0	1	0	6	2	6	3	7	1	1
2008-S-MATH-4	2008	regrowth	MATH-4	Math	Mirabooka	147.49059	-35.68401	2.63905733	12	2.48490665	0.328215395	2	2	4	2	3	2.951314726	7	4	1	10	2	0	4	8	0	4	1	4	3	5	7	7	1	4
2008-S-MCRA-1	2008	planting	MCRA-1	Mcra	Junee	147.4588853	-34.6819288	0	16	2.772588722	0.349602451	2	3	4	2	3	2.527160258	7	7	2	13	3	0	5	10	1	6	1	7	2	10	6	11	2	3
2008-S-MCRA-2	2008	planting	MCRA-2	Mcra	Junee	147.4454704	-34.6699759	0	8	2.079441542	0.20936358	2	3	2	2	3	2.153719716	2	3	3	5	3	1	1	6	0	5	0	3	0	2	6	4	1	3
2008-S-MCRA-3	2008	planting	MCRA-3	Mcra	Junee	147.4423308	-34.6645586	0	4	1.386294361	0.060668626	2	2	2	1	2	1.751170696	1	2	1	2	2	0	1	3	0	3	0	0	0	0	4	3	0	1
2008-S-MCRA-4	2008	regrowth	MCRA-4	Mcra	Junee	147.4529367	-34.645997	2.302585093	11	2.397895273	0.200215702	2	2	4	2	3	1.329701714	9	2	0	10	1	0	4	7	0	1	0	6	2	5	6	9	1	1
2008-S-PAEC-1	2008	oldgrowth	PAEC-1	Paec	Walla Walla	146.86809	-35.71213	2.708050201	21	3.044522438	0.370885561	2	3	4	2	4	2.938039044	7	10	4	15	6	1	10	10	0	12	1	6	2	7	14	12	3	5
2008-S-PAEC-2	2008	regrowth	PAEC-2	Paec	Walla Walla	146.87153	-35.70999	2.48490665	14	2.63905733	0.301457043	2	2	4	2	3	2.541952121	3	9	2	11	3	0	8	6	0	10	1	2	1	6	8	7	3	4
2008-S-PAEC-3	2008	oldgrowth	PAEC-3	Paec	Walla Walla	146.87404	-35.69222	0.693147181	13	2.564949357	0.314480413	2	2	4	2	3	3.454989398	6	4	3	11	2	0	5	8	0	7	1	3	2	6	7	9	1	3
2008-S-PAEC-4	2008	regrowth	PAEC-4	Paec	Walla Walla	146.85269	-35.70395	1.386294361	13	2.564949357	0.28741524	2	2	4	2	3	2.541952121	5	6	2	10	3	0	5	8	0	5	1	5	2	6	7	10	2	1
2008-S-PARK-1	2008	oldgrowth	PARK-1	Park	Tabletop	147.07761	-35.90767	1.098612289	10	2.302585093	0.237245286	2	4	4	2	3	2.208674799	2	4	4	7	3	1	5	3	1	6	1	2	1	5	5	5	2	3
2008-S-PARK-2	2008	regrowth	PARK-2	Park	Tabletop	147.08943	-35.89597	2.995732274	14	2.63905733	0.361071042	2	3	4	2	3	2.768630006	5	4	5	10	4	0	7	6	1	8	2	3	1	4	10	10	1	3
2008-S-PARK-3	2008	oldgrowth	PARK-3	Park	Tabletop	147.09381	-35.89936	1.945910149	13	2.564949357	0.310244387	2	2	4	2	3	3.031145761	4	6	3	8	5	0	7	6	0	7	1	2	3	7	6	10	1	2
2008-S-PARK-4	2008	regrowth	PARK-4	Park	Tabletop	147.10094	-35.90074	0.693147181	15	2.708050201	0.352660282	2	2	4	2	3	2.653073246	3	8	4	10	5	0	8	7	0	11	1	2	1	6	9	10	2	3
2008-S-PARS-1	2008	planting	PARS-1	Pars	Humula	147.7639161	-35.3355031	0	11	2.397895273	0.239891287	2	3	3	2	2	3.156747918	5	1	5	10	1	0	5	5	1	7	0	2	2	1	10	9	0	2
2008-S-PARS-2	2008	planting	PARS-2	Pars	Humula	147.7628119	-35.3245458	0	20	2.995732274	0.398837997	2	3	4	2	3	3.231238428	9	8	3	17	3	0	9	10	1	9	3	7	1	8	12	14	1	5
2008-S-PARS-3	2008	planting	PARS-3	Pars	Humula	147.76027	-35.33287	0	9	2.197224577	0.267670433	2	2	4	2	3	2.527160258	4	3	2	7	2	0	4	5	0	2	2	3	2	4	5	6	1	2
2008-S-PARS-4	2008	oldgrowth	PARS-4	Pars	Humula	147.7579125	-35.325352	0	17	2.833213344	0.322052966	2	2	4	2	3	3.344283341	7	8	2	13	4	0	10	7	0	9	1	5	2	7	10	12	2	3
2008-S-PATT-1	2008	regrowth	PATT-1	Patt	Tabletop	147.01151	-35.85768	0	11	2.397895273	0.282627763	1	3	4	2	3	2.541952121	6	3	2	11	0	0	4	6	1	4	1	5	1	7	4	9	1	1
2008-S-PATT-2	2008	regrowth	PATT-2	Patt	Tabletop	147.01341	-35.85865	0	10	2.302585093	0.255154704	2	2	4	2	4	2.681729423	3	5	2	6	4	0	3	7	0	5	1	3	1	2	8	6	1	2
2008-S-PATT-3	2008	oldgrowth	PATT-3	Patt	Tabletop	147.00833	-35.86574	0	18	2.890371758	0.338894411	2	4	4	2	4	2.82429279	7	8	3	12	6	2	6	9	1	12	1	3	2	7	11	10	1	6
2008-S-PATT-4	2008	oldgrowth	PATT-4	Patt	Tabletop	147.01315	-35.86713	0.693147181	9	2.197224577	0.228086452	1	2	3	2	2	2.676766819	4	3	2	9	0	0	3	6	0	3	0	4	2	5	4	8	0	1
2008-S-PICK-1	2008	oldgrowth	PICK-1	Pick	Bethungra	147.8334714	-34.8408503	0	10	2.302585093	0.277827808	2	2	3	2	3	2.527160258	5	4	1	9	1	0	3	7	0	3	0	5	2	6	4	7	1	2
2008-S-PICK-2	2008	oldgrowth	PICK-2	Pick	Bethungra	147.8519575	-34.8378908	0	7	1.945910149	0.12929441	2	2	3	2	2	1.110043598	6	1	0	6	1	0	3	4	0	0	0	4	2	3	4	6	0	1
2008-S-PICK-3	2008	oldgrowth	PICK-3	Pick	Bethungra	147.8549936	-34.8311335	0	14	2.63905733	0.248091949	2	2	3	2	3	2.691558682	7	6	1	12	2	0	7	7	0	6	0	6	2	6	8	10	3	1
2008-S-PICK-4	2008	regrowth	PICK-4	Pick	Bethungra	147.8471939	-34.7999159	0.693147181	12	2.48490665	0.19182419	2	2	3	2	2	3.046222708	6	5	1	10	2	0	2	10	0	3	0	7	2	6	6	9	3	0
2008-S-RAYN-1	2008	oldgrowth	RAYN-1	Rayn	Gerogerie	146.88662	-35.79104	0.693147181	19	2.944438979	0.372850141	2	2	4	2	3	2.653073246	6	11	2	14	5	0	11	8	0	13	1	4	1	9	10	10	5	4
2008-S-RAYN-2	2008	oldgrowth	RAYN-2	Rayn	Gerogerie	146.8891	-35.78266	2.48490665	19	2.944438979	0.33923943	2	2	4	2	3	3.88118103	12	6	1	15	4	0	6	13	0	9	0	6	3	8	11	15	2	2
2008-S-RAYN-3	2008	oldgrowth	RAYN-3	Rayn	Gerogerie	146.88277	-35.78419	1.386294361	12	2.48490665	0.274352471	2	2	4	2	3	2.83360211	6	4	2	9	3	0	6	6	0	7	0	2	2	4	8	8	2	2
2008-S-RAYN-4	2008	oldgrowth	RAYN-4	Rayn	Gerogerie	146.87645	-35.78359	0.693147181	15	2.708050201	0.26501236	2	2	3	2	3	3.807423492	5	8	2	11	4	0	5	10	0	10	0	3	2	8	7	9	4	2
2008-S-REID-1	2008	regrowth	REID-1	Reid	Howlong	146.70908	-35.93302	1.098612289	5	1.609437912	0.053222649	1	2	2	2	1	1.136148135	3	2	0	5	0	0	2	3	0	0	0	3	2	2	3	5	0	0
2008-S-REID-2	2008	regrowth	REID-2	Reid	Howlong	146.71833	-35.93162	0	7	1.945910149	0.154825232	2	3	3	2	3	2.459519667	2	3	2	6	1	1	3	3	0	3	0	2	2	4	3	4	1	2
2008-S-REID-3	2008	regrowth	REID-3	Reid	Howlong	146.71584	-35.9261	0.693147181	4	1.386294361	0.048021734	1	2	2	2	1	1.110043598	3	1	0	4	0	0	2	2	0	0	0	2	2	2	2	4	0	0
